LYLTY_CARD_NBR,LIFESTAGE,PREMIUM_CUSTOMER
27315,YOUNG SINGLES/COUPLES,Budget
27313,YOUNG SINGLES/COUPLES,Mainstream
27289,YOUNG SINGLES/COUPLES,Mainstream
27288,YOUNG SINGLES/COUPLES,Budget
27280,YOUNG SINGLES/COUPLES,Budget
27274,YOUNG SINGLES/COUPLES,Mainstream
27263,YOUNG SINGLES/COUPLES,Budget
27261,YOUNG SINGLES/COUPLES,Mainstream
27254,YOUNG SINGLES/COUPLES,Mainstream
27250,YOUNG SINGLES/COUPLES,Premium
27247,YOUNG SINGLES/COUPLES,Budget
27243,YOUNG SINGLES/COUPLES,Mainstream
27241,YOUNG SINGLES/COUPLES,Mainstream
27237,YOUNG SINGLES/COUPLES,Budget
27236,YOUNG SINGLES/COUPLES,Mainstream
27229,YOUNG SINGLES/COUPLES,Mainstream
27222,YOUNG SINGLES/COUPLES,Mainstream
27215,YOUNG SINGLES/COUPLES,Mainstream
27210,YOUNG SINGLES/COUPLES,Mainstream
27209,YOUNG SINGLES/COUPLES,Budget
27208,YOUNG SINGLES/COUPLES,Mainstream
27204,YOUNG SINGLES/COUPLES,Budget
27200,YOUNG SINGLES/COUPLES,Budget
27195,YOUNG SINGLES/COUPLES,Mainstream
27178,YOUNG SINGLES/COUPLES,Mainstream
27166,YOUNG SINGLES/COUPLES,Budget
27160,YOUNG SINGLES/COUPLES,Mainstream
27157,YOUNG SINGLES/COUPLES,Mainstream
27156,YOUNG SINGLES/COUPLES,Budget
27150,YOUNG SINGLES/COUPLES,Mainstream
27148,YOUNG SINGLES/COUPLES,Mainstream
27145,YOUNG SINGLES/COUPLES,Budget
27140,YOUNG SINGLES/COUPLES,Mainstream
27137,YOUNG SINGLES/COUPLES,Mainstream
27121,YOUNG SINGLES/COUPLES,Mainstream
27120,YOUNG SINGLES/COUPLES,Premium
27119,YOUNG SINGLES/COUPLES,Mainstream
27113,YOUNG SINGLES/COUPLES,Premium
27110,YOUNG SINGLES/COUPLES,Mainstream
27109,YOUNG SINGLES/COUPLES,Budget
27107,YOUNG SINGLES/COUPLES,Mainstream
27104,YOUNG SINGLES/COUPLES,Mainstream
27073,YOUNG SINGLES/COUPLES,Mainstream
27070,YOUNG SINGLES/COUPLES,Mainstream
27068,YOUNG SINGLES/COUPLES,Budget
27067,YOUNG SINGLES/COUPLES,Premium
27061,YOUNG SINGLES/COUPLES,Budget
27059,YOUNG SINGLES/COUPLES,Mainstream
27050,YOUNG SINGLES/COUPLES,Premium
27046,YOUNG SINGLES/COUPLES,Budget
27045,YOUNG SINGLES/COUPLES,Mainstream
27033,YOUNG SINGLES/COUPLES,Mainstream
27031,YOUNG SINGLES/COUPLES,Mainstream
27025,YOUNG SINGLES/COUPLES,Mainstream
27012,YOUNG SINGLES/COUPLES,Mainstream
27011,YOUNG SINGLES/COUPLES,Mainstream
27009,YOUNG SINGLES/COUPLES,Mainstream
27006,YOUNG SINGLES/COUPLES,Mainstream
26377,YOUNG SINGLES/COUPLES,Mainstream
26374,YOUNG SINGLES/COUPLES,Budget
26369,YOUNG SINGLES/COUPLES,Mainstream
26355,YOUNG SINGLES/COUPLES,Budget
26349,YOUNG SINGLES/COUPLES,Mainstream
26346,YOUNG SINGLES/COUPLES,Mainstream
26342,YOUNG SINGLES/COUPLES,Mainstream
26339,YOUNG SINGLES/COUPLES,Mainstream
26338,YOUNG SINGLES/COUPLES,Mainstream
26332,YOUNG SINGLES/COUPLES,Mainstream
26329,YOUNG SINGLES/COUPLES,Mainstream
26327,YOUNG SINGLES/COUPLES,Premium
26326,YOUNG SINGLES/COUPLES,Mainstream
26324,YOUNG SINGLES/COUPLES,Mainstream
26312,YOUNG SINGLES/COUPLES,Mainstream
26311,YOUNG SINGLES/COUPLES,Budget
26308,YOUNG SINGLES/COUPLES,Mainstream
26306,YOUNG SINGLES/COUPLES,Premium
26305,YOUNG SINGLES/COUPLES,Budget
26300,YOUNG SINGLES/COUPLES,Mainstream
26282,YOUNG SINGLES/COUPLES,Mainstream
26281,YOUNG SINGLES/COUPLES,Mainstream
26274,YOUNG SINGLES/COUPLES,Mainstream
26271,YOUNG SINGLES/COUPLES,Mainstream
26268,YOUNG SINGLES/COUPLES,Mainstream
26267,YOUNG SINGLES/COUPLES,Mainstream
26262,YOUNG SINGLES/COUPLES,Premium
26261,YOUNG SINGLES/COUPLES,Premium
26259,YOUNG SINGLES/COUPLES,Mainstream
26258,YOUNG SINGLES/COUPLES,Mainstream
26256,YOUNG SINGLES/COUPLES,Budget
26248,YOUNG SINGLES/COUPLES,Premium
26246,YOUNG SINGLES/COUPLES,Mainstream
26239,YOUNG SINGLES/COUPLES,Premium
26229,YOUNG SINGLES/COUPLES,Budget
26222,YOUNG SINGLES/COUPLES,Mainstream
26221,YOUNG SINGLES/COUPLES,Mainstream
26217,YOUNG SINGLES/COUPLES,Mainstream
26206,YOUNG SINGLES/COUPLES,Mainstream
26179,YOUNG SINGLES/COUPLES,Mainstream
26176,YOUNG SINGLES/COUPLES,Mainstream
26169,YOUNG SINGLES/COUPLES,Mainstream
26167,YOUNG SINGLES/COUPLES,Mainstream
26164,YOUNG SINGLES/COUPLES,Mainstream
26157,YOUNG SINGLES/COUPLES,Premium
26156,YOUNG SINGLES/COUPLES,Mainstream
26136,YOUNG SINGLES/COUPLES,Mainstream
26129,YOUNG SINGLES/COUPLES,Mainstream
26128,YOUNG SINGLES/COUPLES,Mainstream
26114,YOUNG SINGLES/COUPLES,Mainstream
26112,YOUNG SINGLES/COUPLES,Premium
26101,YOUNG SINGLES/COUPLES,Mainstream
26095,YOUNG SINGLES/COUPLES,Mainstream
26071,YOUNG SINGLES/COUPLES,Mainstream
26064,YOUNG SINGLES/COUPLES,Mainstream
26058,YOUNG SINGLES/COUPLES,Budget
26052,YOUNG SINGLES/COUPLES,Premium
26048,YOUNG SINGLES/COUPLES,Mainstream
26034,YOUNG SINGLES/COUPLES,Budget
26033,YOUNG SINGLES/COUPLES,Mainstream
26028,YOUNG SINGLES/COUPLES,Budget
26024,YOUNG SINGLES/COUPLES,Mainstream
26023,YOUNG SINGLES/COUPLES,Premium
26019,YOUNG SINGLES/COUPLES,Mainstream
26016,YOUNG SINGLES/COUPLES,Premium
26007,YOUNG SINGLES/COUPLES,Premium
26006,YOUNG SINGLES/COUPLES,Mainstream
26004,YOUNG SINGLES/COUPLES,Mainstream
25379,YOUNG SINGLES/COUPLES,Premium
25377,YOUNG SINGLES/COUPLES,Mainstream
25375,YOUNG SINGLES/COUPLES,Premium
25369,YOUNG SINGLES/COUPLES,Mainstream
25365,YOUNG SINGLES/COUPLES,Mainstream
25361,YOUNG SINGLES/COUPLES,Budget
25360,YOUNG SINGLES/COUPLES,Mainstream
25359,YOUNG SINGLES/COUPLES,Budget
25357,YOUNG SINGLES/COUPLES,Mainstream
25332,YOUNG SINGLES/COUPLES,Mainstream
25330,YOUNG SINGLES/COUPLES,Budget
25317,YOUNG SINGLES/COUPLES,Budget
25311,YOUNG SINGLES/COUPLES,Mainstream
25310,YOUNG SINGLES/COUPLES,Mainstream
25303,YOUNG SINGLES/COUPLES,Budget
25301,YOUNG SINGLES/COUPLES,Mainstream
25299,YOUNG SINGLES/COUPLES,Mainstream
25296,YOUNG SINGLES/COUPLES,Mainstream
25282,YOUNG SINGLES/COUPLES,Mainstream
25279,YOUNG SINGLES/COUPLES,Mainstream
25264,YOUNG SINGLES/COUPLES,Mainstream
25260,YOUNG SINGLES/COUPLES,Mainstream
25257,YOUNG SINGLES/COUPLES,Mainstream
25239,YOUNG SINGLES/COUPLES,Premium
25234,YOUNG SINGLES/COUPLES,Mainstream
25233,YOUNG SINGLES/COUPLES,Budget
25229,YOUNG SINGLES/COUPLES,Mainstream
25224,YOUNG SINGLES/COUPLES,Mainstream
25221,YOUNG SINGLES/COUPLES,Mainstream
25209,YOUNG SINGLES/COUPLES,Mainstream
25206,YOUNG SINGLES/COUPLES,Mainstream
25203,YOUNG SINGLES/COUPLES,Mainstream
25193,YOUNG SINGLES/COUPLES,Mainstream
25191,YOUNG SINGLES/COUPLES,Budget
25185,YOUNG SINGLES/COUPLES,Mainstream
25181,YOUNG SINGLES/COUPLES,Mainstream
25178,YOUNG SINGLES/COUPLES,Mainstream
25174,YOUNG SINGLES/COUPLES,Mainstream
25155,YOUNG SINGLES/COUPLES,Mainstream
25148,YOUNG SINGLES/COUPLES,Mainstream
25143,YOUNG SINGLES/COUPLES,Mainstream
25138,YOUNG SINGLES/COUPLES,Budget
25134,YOUNG SINGLES/COUPLES,Mainstream
25127,YOUNG SINGLES/COUPLES,Mainstream
25124,YOUNG SINGLES/COUPLES,Mainstream
25119,YOUNG SINGLES/COUPLES,Mainstream
25113,YOUNG SINGLES/COUPLES,Mainstream
25106,YOUNG SINGLES/COUPLES,Premium
25100,YOUNG SINGLES/COUPLES,Mainstream
25098,YOUNG SINGLES/COUPLES,Mainstream
25093,YOUNG SINGLES/COUPLES,Premium
25085,YOUNG SINGLES/COUPLES,Mainstream
25077,YOUNG SINGLES/COUPLES,Budget
25076,YOUNG SINGLES/COUPLES,Mainstream
25075,YOUNG SINGLES/COUPLES,Budget
25073,YOUNG SINGLES/COUPLES,Premium
25068,YOUNG SINGLES/COUPLES,Mainstream
25066,YOUNG SINGLES/COUPLES,Mainstream
25062,YOUNG SINGLES/COUPLES,Mainstream
25045,YOUNG SINGLES/COUPLES,Mainstream
25044,YOUNG SINGLES/COUPLES,Mainstream
25038,YOUNG SINGLES/COUPLES,Mainstream
25032,YOUNG SINGLES/COUPLES,Budget
25031,YOUNG SINGLES/COUPLES,Mainstream
25030,YOUNG SINGLES/COUPLES,Mainstream
25026,YOUNG SINGLES/COUPLES,Mainstream
25021,YOUNG SINGLES/COUPLES,Mainstream
25020,YOUNG SINGLES/COUPLES,Mainstream
25016,YOUNG SINGLES/COUPLES,Mainstream
25004,YOUNG SINGLES/COUPLES,Mainstream
24218,YOUNG SINGLES/COUPLES,Mainstream
24206,YOUNG SINGLES/COUPLES,Premium
24205,YOUNG SINGLES/COUPLES,Mainstream
24202,YOUNG SINGLES/COUPLES,Mainstream
24197,YOUNG SINGLES/COUPLES,Mainstream
24190,YOUNG SINGLES/COUPLES,Mainstream
24172,YOUNG SINGLES/COUPLES,Budget
24168,YOUNG SINGLES/COUPLES,Mainstream
24167,YOUNG SINGLES/COUPLES,Budget
24165,YOUNG SINGLES/COUPLES,Mainstream
24160,YOUNG SINGLES/COUPLES,Budget
24153,YOUNG SINGLES/COUPLES,Mainstream
24151,YOUNG SINGLES/COUPLES,Budget
24147,YOUNG SINGLES/COUPLES,Mainstream
24141,YOUNG SINGLES/COUPLES,Mainstream
24138,YOUNG SINGLES/COUPLES,Budget
24121,YOUNG SINGLES/COUPLES,Budget
24113,YOUNG SINGLES/COUPLES,Budget
24111,YOUNG SINGLES/COUPLES,Mainstream
24101,YOUNG SINGLES/COUPLES,Budget
24100,YOUNG SINGLES/COUPLES,Budget
24099,YOUNG SINGLES/COUPLES,Mainstream
24085,YOUNG SINGLES/COUPLES,Budget
24080,YOUNG SINGLES/COUPLES,Mainstream
24073,YOUNG SINGLES/COUPLES,Premium
24071,YOUNG SINGLES/COUPLES,Mainstream
24070,YOUNG SINGLES/COUPLES,Premium
24068,YOUNG SINGLES/COUPLES,Budget
24066,YOUNG SINGLES/COUPLES,Mainstream
24058,YOUNG SINGLES/COUPLES,Budget
24056,YOUNG SINGLES/COUPLES,Premium
24053,YOUNG SINGLES/COUPLES,Mainstream
24052,YOUNG SINGLES/COUPLES,Budget
24051,YOUNG SINGLES/COUPLES,Mainstream
24039,YOUNG SINGLES/COUPLES,Budget
24029,YOUNG SINGLES/COUPLES,Mainstream
24012,YOUNG SINGLES/COUPLES,Mainstream
24001,YOUNG SINGLES/COUPLES,Budget
23254,YOUNG SINGLES/COUPLES,Budget
23249,YOUNG SINGLES/COUPLES,Premium
23222,YOUNG SINGLES/COUPLES,Premium
23221,YOUNG SINGLES/COUPLES,Premium
23212,YOUNG SINGLES/COUPLES,Premium
23211,YOUNG SINGLES/COUPLES,Premium
23210,YOUNG SINGLES/COUPLES,Premium
23209,YOUNG SINGLES/COUPLES,Mainstream
23208,YOUNG SINGLES/COUPLES,Premium
23177,YOUNG SINGLES/COUPLES,Mainstream
23171,YOUNG SINGLES/COUPLES,Mainstream
23162,YOUNG SINGLES/COUPLES,Budget
23156,YOUNG SINGLES/COUPLES,Mainstream
23142,YOUNG SINGLES/COUPLES,Premium
23120,YOUNG SINGLES/COUPLES,Budget
23104,YOUNG SINGLES/COUPLES,Budget
23092,YOUNG SINGLES/COUPLES,Mainstream
23091,YOUNG SINGLES/COUPLES,Mainstream
23088,YOUNG SINGLES/COUPLES,Budget
23074,YOUNG SINGLES/COUPLES,Budget
23073,YOUNG SINGLES/COUPLES,Budget
23063,YOUNG SINGLES/COUPLES,Premium
23044,YOUNG SINGLES/COUPLES,Mainstream
23034,YOUNG SINGLES/COUPLES,Mainstream
23027,YOUNG SINGLES/COUPLES,Budget
23026,YOUNG SINGLES/COUPLES,Mainstream
23008,YOUNG SINGLES/COUPLES,Budget
23006,YOUNG SINGLES/COUPLES,Mainstream
23005,YOUNG SINGLES/COUPLES,Premium
23000,YOUNG SINGLES/COUPLES,Mainstream
22482,YOUNG SINGLES/COUPLES,Premium
22473,YOUNG SINGLES/COUPLES,Mainstream
22469,YOUNG SINGLES/COUPLES,Budget
22463,YOUNG SINGLES/COUPLES,Premium
22461,YOUNG SINGLES/COUPLES,Mainstream
22460,YOUNG SINGLES/COUPLES,Budget
22454,YOUNG SINGLES/COUPLES,Mainstream
22443,YOUNG SINGLES/COUPLES,Mainstream
22438,YOUNG SINGLES/COUPLES,Premium
22432,YOUNG SINGLES/COUPLES,Budget
22425,YOUNG SINGLES/COUPLES,Premium
22422,YOUNG SINGLES/COUPLES,Budget
22419,YOUNG SINGLES/COUPLES,Mainstream
22392,YOUNG SINGLES/COUPLES,Budget
22388,YOUNG SINGLES/COUPLES,Budget
22385,YOUNG SINGLES/COUPLES,Mainstream
22383,YOUNG SINGLES/COUPLES,Budget
22378,YOUNG SINGLES/COUPLES,Budget
22377,YOUNG SINGLES/COUPLES,Mainstream
22376,YOUNG SINGLES/COUPLES,Mainstream
22364,YOUNG SINGLES/COUPLES,Mainstream
22360,YOUNG SINGLES/COUPLES,Premium
22359,YOUNG SINGLES/COUPLES,Mainstream
22355,YOUNG SINGLES/COUPLES,Budget
22350,YOUNG SINGLES/COUPLES,Premium
22341,YOUNG SINGLES/COUPLES,Mainstream
22340,YOUNG SINGLES/COUPLES,Mainstream
22337,YOUNG SINGLES/COUPLES,Premium
22330,YOUNG SINGLES/COUPLES,Mainstream
22329,YOUNG SINGLES/COUPLES,Budget
22328,YOUNG SINGLES/COUPLES,Mainstream
22319,YOUNG SINGLES/COUPLES,Mainstream
22314,YOUNG SINGLES/COUPLES,Mainstream
22299,YOUNG SINGLES/COUPLES,Mainstream
22297,YOUNG SINGLES/COUPLES,Mainstream
22288,YOUNG SINGLES/COUPLES,Budget
22284,YOUNG SINGLES/COUPLES,Mainstream
22280,YOUNG SINGLES/COUPLES,Premium
22272,YOUNG SINGLES/COUPLES,Mainstream
22269,YOUNG SINGLES/COUPLES,Budget
22267,YOUNG SINGLES/COUPLES,Budget
22266,YOUNG SINGLES/COUPLES,Mainstream
22263,YOUNG SINGLES/COUPLES,Mainstream
22258,YOUNG SINGLES/COUPLES,Budget
22255,YOUNG SINGLES/COUPLES,Mainstream
22251,YOUNG SINGLES/COUPLES,Budget
22249,YOUNG SINGLES/COUPLES,Premium
22240,YOUNG SINGLES/COUPLES,Mainstream
22231,YOUNG SINGLES/COUPLES,Budget
22230,YOUNG SINGLES/COUPLES,Mainstream
22228,YOUNG SINGLES/COUPLES,Budget
22227,YOUNG SINGLES/COUPLES,Mainstream
22221,YOUNG SINGLES/COUPLES,Mainstream
22218,YOUNG SINGLES/COUPLES,Budget
22210,YOUNG SINGLES/COUPLES,Budget
22208,YOUNG SINGLES/COUPLES,Budget
22201,YOUNG SINGLES/COUPLES,Budget
22199,YOUNG SINGLES/COUPLES,Mainstream
22198,YOUNG SINGLES/COUPLES,Premium
22186,YOUNG SINGLES/COUPLES,Budget
22182,YOUNG SINGLES/COUPLES,Budget
22181,YOUNG SINGLES/COUPLES,Mainstream
22157,YOUNG SINGLES/COUPLES,Mainstream
22154,YOUNG SINGLES/COUPLES,Budget
22152,YOUNG SINGLES/COUPLES,Budget
22145,YOUNG SINGLES/COUPLES,Premium
22133,YOUNG SINGLES/COUPLES,Budget
22125,YOUNG SINGLES/COUPLES,Budget
22123,YOUNG SINGLES/COUPLES,Budget
22116,YOUNG SINGLES/COUPLES,Mainstream
22114,YOUNG SINGLES/COUPLES,Mainstream
22113,YOUNG SINGLES/COUPLES,Premium
22111,YOUNG SINGLES/COUPLES,Premium
22108,YOUNG SINGLES/COUPLES,Premium
22106,YOUNG SINGLES/COUPLES,Mainstream
22101,YOUNG SINGLES/COUPLES,Mainstream
22090,YOUNG SINGLES/COUPLES,Mainstream
22081,YOUNG SINGLES/COUPLES,Budget
22060,YOUNG SINGLES/COUPLES,Premium
22059,YOUNG SINGLES/COUPLES,Mainstream
22056,YOUNG SINGLES/COUPLES,Budget
22048,YOUNG SINGLES/COUPLES,Budget
22044,YOUNG SINGLES/COUPLES,Premium
22043,YOUNG SINGLES/COUPLES,Budget
22040,YOUNG SINGLES/COUPLES,Mainstream
22034,YOUNG SINGLES/COUPLES,Mainstream
22032,YOUNG SINGLES/COUPLES,Mainstream
22031,YOUNG SINGLES/COUPLES,Budget
22017,YOUNG SINGLES/COUPLES,Mainstream
22009,YOUNG SINGLES/COUPLES,Mainstream
22005,YOUNG SINGLES/COUPLES,Budget
21379,YOUNG SINGLES/COUPLES,Mainstream
21376,YOUNG SINGLES/COUPLES,Budget
21374,YOUNG SINGLES/COUPLES,Mainstream
21371,YOUNG SINGLES/COUPLES,Premium
21367,YOUNG SINGLES/COUPLES,Mainstream
21360,YOUNG SINGLES/COUPLES,Mainstream
21358,YOUNG SINGLES/COUPLES,Premium
21356,YOUNG SINGLES/COUPLES,Budget
21353,YOUNG SINGLES/COUPLES,Mainstream
21348,YOUNG SINGLES/COUPLES,Mainstream
21347,YOUNG SINGLES/COUPLES,Mainstream
21344,YOUNG SINGLES/COUPLES,Mainstream
21341,YOUNG SINGLES/COUPLES,Premium
21336,YOUNG SINGLES/COUPLES,Premium
21333,YOUNG SINGLES/COUPLES,Premium
21330,YOUNG SINGLES/COUPLES,Budget
21328,YOUNG SINGLES/COUPLES,Mainstream
21323,YOUNG SINGLES/COUPLES,Budget
21320,YOUNG SINGLES/COUPLES,Mainstream
21318,YOUNG SINGLES/COUPLES,Mainstream
21316,YOUNG SINGLES/COUPLES,Premium
21303,YOUNG SINGLES/COUPLES,Budget
21298,YOUNG SINGLES/COUPLES,Mainstream
21297,YOUNG SINGLES/COUPLES,Budget
21294,YOUNG SINGLES/COUPLES,Mainstream
21292,YOUNG SINGLES/COUPLES,Budget
21280,YOUNG SINGLES/COUPLES,Mainstream
21267,YOUNG SINGLES/COUPLES,Mainstream
21264,YOUNG SINGLES/COUPLES,Budget
21261,YOUNG SINGLES/COUPLES,Mainstream
21254,YOUNG SINGLES/COUPLES,Premium
21253,YOUNG SINGLES/COUPLES,Mainstream
21252,YOUNG SINGLES/COUPLES,Mainstream
21247,YOUNG SINGLES/COUPLES,Mainstream
21241,YOUNG SINGLES/COUPLES,Premium
21227,YOUNG SINGLES/COUPLES,Mainstream
21224,YOUNG SINGLES/COUPLES,Premium
21212,YOUNG SINGLES/COUPLES,Mainstream
21210,YOUNG SINGLES/COUPLES,Budget
21209,YOUNG SINGLES/COUPLES,Mainstream
21207,YOUNG SINGLES/COUPLES,Mainstream
21202,YOUNG SINGLES/COUPLES,Mainstream
21200,YOUNG SINGLES/COUPLES,Mainstream
21192,YOUNG SINGLES/COUPLES,Budget
21191,YOUNG SINGLES/COUPLES,Mainstream
21186,YOUNG SINGLES/COUPLES,Budget
21181,YOUNG SINGLES/COUPLES,Premium
21176,YOUNG SINGLES/COUPLES,Mainstream
21175,YOUNG SINGLES/COUPLES,Premium
21166,YOUNG SINGLES/COUPLES,Mainstream
21165,YOUNG SINGLES/COUPLES,Premium
21153,YOUNG SINGLES/COUPLES,Budget
21150,YOUNG SINGLES/COUPLES,Mainstream
21149,YOUNG SINGLES/COUPLES,Mainstream
21141,YOUNG SINGLES/COUPLES,Mainstream
21139,YOUNG SINGLES/COUPLES,Mainstream
21136,YOUNG SINGLES/COUPLES,Mainstream
21134,YOUNG SINGLES/COUPLES,Mainstream
21133,YOUNG SINGLES/COUPLES,Mainstream
21112,YOUNG SINGLES/COUPLES,Budget
21106,YOUNG SINGLES/COUPLES,Premium
21105,YOUNG SINGLES/COUPLES,Mainstream
21102,YOUNG SINGLES/COUPLES,Mainstream
21097,YOUNG SINGLES/COUPLES,Budget
21083,YOUNG SINGLES/COUPLES,Budget
21076,YOUNG SINGLES/COUPLES,Mainstream
21072,YOUNG SINGLES/COUPLES,Mainstream
21069,YOUNG SINGLES/COUPLES,Mainstream
21068,YOUNG SINGLES/COUPLES,Mainstream
21066,YOUNG SINGLES/COUPLES,Mainstream
21063,YOUNG SINGLES/COUPLES,Budget
21057,YOUNG SINGLES/COUPLES,Budget
21050,YOUNG SINGLES/COUPLES,Premium
21046,YOUNG SINGLES/COUPLES,Mainstream
21044,YOUNG SINGLES/COUPLES,Premium
21031,YOUNG SINGLES/COUPLES,Budget
21025,YOUNG SINGLES/COUPLES,Mainstream
21020,YOUNG SINGLES/COUPLES,Mainstream
21018,YOUNG SINGLES/COUPLES,Budget
21015,YOUNG SINGLES/COUPLES,Mainstream
21014,YOUNG SINGLES/COUPLES,Mainstream
21012,YOUNG SINGLES/COUPLES,Premium
20505,YOUNG SINGLES/COUPLES,Mainstream
20491,YOUNG SINGLES/COUPLES,Budget
20484,YOUNG SINGLES/COUPLES,Mainstream
20480,YOUNG SINGLES/COUPLES,Mainstream
20471,YOUNG SINGLES/COUPLES,Mainstream
20470,YOUNG SINGLES/COUPLES,Budget
20467,YOUNG SINGLES/COUPLES,Budget
20459,YOUNG SINGLES/COUPLES,Budget
20455,YOUNG SINGLES/COUPLES,Budget
20454,YOUNG SINGLES/COUPLES,Mainstream
20436,YOUNG SINGLES/COUPLES,Mainstream
20435,YOUNG SINGLES/COUPLES,Premium
20431,YOUNG SINGLES/COUPLES,Mainstream
20430,YOUNG SINGLES/COUPLES,Mainstream
20428,YOUNG SINGLES/COUPLES,Premium
20427,YOUNG SINGLES/COUPLES,Mainstream
20426,YOUNG SINGLES/COUPLES,Budget
20423,YOUNG SINGLES/COUPLES,Budget
20422,YOUNG SINGLES/COUPLES,Mainstream
20414,YOUNG SINGLES/COUPLES,Budget
20413,YOUNG SINGLES/COUPLES,Mainstream
20412,YOUNG SINGLES/COUPLES,Mainstream
20407,YOUNG SINGLES/COUPLES,Budget
20403,YOUNG SINGLES/COUPLES,Mainstream
20396,YOUNG SINGLES/COUPLES,Premium
20391,YOUNG SINGLES/COUPLES,Budget
20388,YOUNG SINGLES/COUPLES,Mainstream
20383,YOUNG SINGLES/COUPLES,Budget
20379,YOUNG SINGLES/COUPLES,Premium
20375,YOUNG SINGLES/COUPLES,Mainstream
20371,YOUNG SINGLES/COUPLES,Mainstream
20367,YOUNG SINGLES/COUPLES,Budget
20362,YOUNG SINGLES/COUPLES,Budget
20358,YOUNG SINGLES/COUPLES,Premium
20353,YOUNG SINGLES/COUPLES,Mainstream
20348,YOUNG SINGLES/COUPLES,Mainstream
20346,YOUNG SINGLES/COUPLES,Premium
20344,YOUNG SINGLES/COUPLES,Premium
20342,YOUNG SINGLES/COUPLES,Budget
20336,YOUNG SINGLES/COUPLES,Mainstream
20328,YOUNG SINGLES/COUPLES,Premium
20324,YOUNG SINGLES/COUPLES,Budget
20321,YOUNG SINGLES/COUPLES,Budget
20317,YOUNG SINGLES/COUPLES,Budget
20315,YOUNG SINGLES/COUPLES,Mainstream
20312,YOUNG SINGLES/COUPLES,Mainstream
20308,YOUNG SINGLES/COUPLES,Mainstream
20298,YOUNG SINGLES/COUPLES,Budget
20294,YOUNG SINGLES/COUPLES,Premium
20285,YOUNG SINGLES/COUPLES,Premium
20277,YOUNG SINGLES/COUPLES,Budget
20274,YOUNG SINGLES/COUPLES,Budget
20261,YOUNG SINGLES/COUPLES,Mainstream
20260,YOUNG SINGLES/COUPLES,Mainstream
20259,YOUNG SINGLES/COUPLES,Premium
20244,YOUNG SINGLES/COUPLES,Mainstream
20236,YOUNG SINGLES/COUPLES,Mainstream
20235,YOUNG SINGLES/COUPLES,Budget
20227,YOUNG SINGLES/COUPLES,Mainstream
20224,YOUNG SINGLES/COUPLES,Premium
20223,YOUNG SINGLES/COUPLES,Premium
20222,YOUNG SINGLES/COUPLES,Premium
20219,YOUNG SINGLES/COUPLES,Premium
20216,YOUNG SINGLES/COUPLES,Mainstream
20212,YOUNG SINGLES/COUPLES,Mainstream
20209,YOUNG SINGLES/COUPLES,Budget
20204,YOUNG SINGLES/COUPLES,Budget
20202,YOUNG SINGLES/COUPLES,Premium
20200,YOUNG SINGLES/COUPLES,Mainstream
20199,YOUNG SINGLES/COUPLES,Budget
20186,YOUNG SINGLES/COUPLES,Budget
20183,YOUNG SINGLES/COUPLES,Mainstream
20178,YOUNG SINGLES/COUPLES,Premium
20175,YOUNG SINGLES/COUPLES,Premium
20172,YOUNG SINGLES/COUPLES,Premium
20166,YOUNG SINGLES/COUPLES,Mainstream
20148,YOUNG SINGLES/COUPLES,Budget
20144,YOUNG SINGLES/COUPLES,Budget
20131,YOUNG SINGLES/COUPLES,Budget
20129,YOUNG SINGLES/COUPLES,Budget
20118,YOUNG SINGLES/COUPLES,Mainstream
20111,YOUNG SINGLES/COUPLES,Premium
20109,YOUNG SINGLES/COUPLES,Mainstream
20106,YOUNG SINGLES/COUPLES,Mainstream
20096,YOUNG SINGLES/COUPLES,Premium
20093,YOUNG SINGLES/COUPLES,Budget
20090,YOUNG SINGLES/COUPLES,Mainstream
20089,YOUNG SINGLES/COUPLES,Budget
20088,YOUNG SINGLES/COUPLES,Premium
20081,YOUNG SINGLES/COUPLES,Budget
20079,YOUNG SINGLES/COUPLES,Budget
20077,YOUNG SINGLES/COUPLES,Mainstream
20067,YOUNG SINGLES/COUPLES,Mainstream
20062,YOUNG SINGLES/COUPLES,Mainstream
20055,YOUNG SINGLES/COUPLES,Premium
20053,YOUNG SINGLES/COUPLES,Premium
20051,YOUNG SINGLES/COUPLES,Premium
20048,YOUNG SINGLES/COUPLES,Premium
20045,YOUNG SINGLES/COUPLES,Premium
20042,YOUNG SINGLES/COUPLES,Mainstream
20034,YOUNG SINGLES/COUPLES,Mainstream
20032,YOUNG SINGLES/COUPLES,Premium
20031,YOUNG SINGLES/COUPLES,Premium
20028,YOUNG SINGLES/COUPLES,Budget
20026,YOUNG SINGLES/COUPLES,Mainstream
20018,YOUNG SINGLES/COUPLES,Mainstream
20014,YOUNG SINGLES/COUPLES,Budget
20012,YOUNG SINGLES/COUPLES,Mainstream
20011,YOUNG SINGLES/COUPLES,Mainstream
20001,YOUNG SINGLES/COUPLES,Mainstream
20000,YOUNG SINGLES/COUPLES,Mainstream
19337,YOUNG SINGLES/COUPLES,Mainstream
19335,YOUNG SINGLES/COUPLES,Budget
19332,YOUNG SINGLES/COUPLES,Budget
19331,YOUNG SINGLES/COUPLES,Mainstream
19325,YOUNG SINGLES/COUPLES,Premium
19320,YOUNG SINGLES/COUPLES,Mainstream
19315,YOUNG SINGLES/COUPLES,Budget
19312,YOUNG SINGLES/COUPLES,Mainstream
